TIMESTAMP,Sand_SM_10,Sand_SM_30,Sand_SM_50,Sand_SM_70,Sand_SM_90,Sand_SM_110,Sand_SM_130,Sand_SM_150,Sand_SM_170,Sand_SM_190,Sand_SM_210,Sand_SM_230,Slate_SM_10,Slate_SM_30,Slate_SM_50,Slate_SM_70,Slate_SM_90,Slate_SM_110,Slate_SM_130,Slate_SM_150,Slate_SM_170
2017-07-26T13:30:00,15.26,7.265,8.635000000000002,9.48,12.925,13.51,10.99,12.465,8.515,6.84,6.97,9.19,12.510000000000002,11.225,16.475,17.25,13.7,11.345,15.575,13.99,12.005
2017-07-26T14:00:00,15.23,7.245,8.625,9.47,12.915,13.49,11.0,12.44,8.51,6.84,6.97,9.195,12.48,11.22,16.47,17.235,13.69,11.335,15.56,13.995,12.02
2017-07-26T14:30:00,15.21,7.24,8.61,9.465,12.915,13.475,10.995,12.46,8.51,6.83,6.975,9.19,12.46,11.21,16.439999999999998,17.225,13.69,11.34,15.555,13.99,12.02
2017-07-26T15:00:00,15.165,7.225,8.59,9.44,12.905,13.51,10.99,12.495,8.51,6.835,6.97,9.185,12.375,11.195,16.445,17.22,13.7,11.34,15.55,13.99,12.055
2017-07-26T15:30:00,15.15,7.205,8.59,9.435,12.9,13.48,11.0,12.47,8.51,6.835,6.97,9.19,12.405,11.185,16.43,17.22,13.69,11.34,15.56,13.98,12.02
2017-07-26T16:00:00,15.12,7.2,8.585,9.43,12.895,13.48,10.99,12.5,8.51,6.825,6.97,9.185,12.39,11.185,16.43,17.215,13.675,11.335,15.595,13.995,11.995
2017-07-26T16:30:00,15.095,7.2,8.58,9.43,12.89,13.46,10.99,12.48,8.51,6.825,6.965,9.185,12.38,11.17,16.435000000000002,17.2,13.685,11.34,15.545,13.995,12.0
2017-07-26T17:00:00,15.08,7.1850000000000005,8.585,9.42,12.89,13.505,10.985,12.46,8.515,6.825,6.96,9.19,12.37,11.17,16.42,17.195,13.685,11.335,15.565,13.985,12.005
2017-07-26T17:30:00,15.06,7.1850000000000005,8.585,9.43,12.89,13.46,10.995,12.485,8.504999999999999,6.825,6.97,9.185,12.315,11.17,16.42,17.19,13.68,11.34,15.57,13.985,11.99
2017-07-26T18:00:00,15.04,7.18,8.59,9.42,12.885000000000002,13.455,10.98,12.47,8.504999999999999,6.825,6.97,9.19,12.325,11.16,16.415,17.19,13.67,11.345,15.55,13.97,11.995
2017-07-26T18:30:00,15.015,7.19,8.59,9.43,12.88,13.485,10.985,12.435,8.504999999999999,6.825,6.965,9.185,12.385,11.155,16.42,17.185000000000002,13.67,11.335,15.6,13.965,12.0
2017-07-26T19:00:00,15.0,7.195,8.61,9.42,12.88,13.475,10.985,12.53,8.504999999999999,6.82,6.965,9.19,12.31,11.155,16.425,17.185000000000002,13.67,11.335,15.58,13.975,12.005
2017-07-26T19:30:00,14.985,7.2,8.62,9.43,12.885000000000002,13.455,10.995,12.495,8.495000000000001,6.82,6.965,9.18,12.3,11.16,16.415,17.189999999999998,13.675,11.34,15.545,13.975,12.005
2017-07-26T20:00:00,14.975,7.195,8.62,9.43,12.885000000000002,13.49,10.985,12.45,8.504999999999999,6.82,6.965,9.185,12.315,11.15,16.425,17.18,13.665,11.33,15.55,13.98,12.005
2017-07-26T20:30:00,14.95,7.2,8.62,9.445,12.885000000000002,13.43,10.98,12.47,8.504999999999999,6.81,6.955,9.18,12.28,11.15,16.41,17.189999999999998,13.665,11.335,15.585,13.97,11.995
2017-07-26T21:00:00,14.945,7.21,8.635000000000002,9.445,12.885000000000002,13.495,10.99,12.475,8.5,6.815,6.965,9.18,12.26,11.15,16.405,17.185000000000002,13.675,11.34,15.57,13.975,11.99
2017-07-26T21:30:00,14.93,7.225,8.64,9.445,12.89,13.435,10.985,12.465,8.5,6.82,6.96,9.175,12.3,11.15,16.415,17.18,13.665,11.345,15.525,13.965,11.99
2017-07-26T22:00:00,14.915,7.225,8.64,9.455,12.895,13.46,10.975,12.51,8.5,6.82,6.955,9.18,12.26,11.15,16.425,17.19,13.67,11.325,15.565,13.97,11.99
2017-07-26T22:30:00,14.91,7.23,8.655000000000001,9.455,12.895,13.46,10.98,12.475,8.495000000000001,6.805,6.96,9.18,12.32,11.15,16.425,17.200000000000006,13.675,11.335,15.555,13.975,11.995
2017-07-26T23:00:00,14.9,7.225,8.655000000000001,9.45,12.905,13.475,10.975,12.515,8.504999999999999,6.815,6.955,9.18,12.255,11.15,16.425,17.19,13.665,11.335,15.595,13.975,11.995
2017-07-26T23:30:00,14.89,7.24,8.665,9.46,12.895,13.495,10.98,12.47,8.495000000000001,6.81,6.955,9.18,12.345,11.16,16.415,17.19,13.665,11.34,15.555,13.965,12.005
2017-07-27T00:00:00,14.875,7.25,8.67,9.46,12.9,13.489999999999998,10.975,12.46,8.495000000000001,6.82,6.955,9.175,12.295,11.145,16.425,17.195,13.66,11.34,15.53,13.965,12.01
2017-07-27T00:30:00,14.87,7.26,8.675,9.465,12.905,13.515,10.985,12.455,8.5,6.815,6.95,9.17,12.285,11.15,16.42,17.185000000000002,13.665,11.33,15.57,13.98,11.995
2017-07-27T01:00:00,14.855,7.255,8.684999999999999,9.475,12.9,13.49,10.975,12.48,8.5,6.82,6.955,9.175,12.28,11.15,16.42,17.185000000000002,13.665,11.34,15.58,13.97,12.0
2017-07-27T01:30:00,14.85,7.27,8.69,9.475,12.905,13.48,10.985,12.44,8.495000000000001,6.815,6.955,9.175,12.23,11.15,16.41,17.19,13.665,11.34,15.575,13.965,12.005
2017-07-27T02:00:00,14.835,7.275,8.684999999999999,9.48,12.915,13.45,10.985,12.46,8.495000000000001,6.815,6.955,9.17,12.31,11.15,16.425,17.195,13.66,11.33,15.535,13.975,12.0
2017-07-27T02:30:00,14.83,7.275,8.695,9.48,12.92,13.45,10.975,12.46,8.49,6.825,6.955,9.175,12.28,11.155,16.425,17.19,13.675,11.325,15.535,13.97,12.0
2017-07-27T03:00:00,14.82,7.28,8.695,9.485,12.925,13.46,10.985,12.46,8.5,6.82,6.96,9.175,12.175,11.14,16.4,17.195,13.67,11.335,15.51,13.975,11.98
2017-07-27T03:30:00,14.805,7.285,8.705,9.49,12.92,13.495,10.985,12.525,8.49,6.81,6.95,9.17,12.25,11.15,16.405,17.185000000000002,13.67,11.335,15.54,13.955,11.985
2017-07-27T04:00:00,14.795,7.29,8.715,9.49,12.93,13.49,10.99,12.465,8.49,6.815,6.95,9.17,12.22,11.155,16.405,17.185000000000002,13.655,11.325,15.54,13.97,11.98
2017-07-27T04:30:00,14.795,7.3,8.715,9.49,12.935,13.47,10.995,12.44,8.495000000000001,6.82,6.95,9.17,12.175,11.155,16.405,17.195,13.67,11.335,15.53,13.96,11.98
2017-07-27T05:00:00,14.775,7.3,8.725000000000001,9.495,12.935,13.5,10.99,12.445,8.5,6.815,6.95,9.17,12.16,11.155,16.4,17.189999999999998,13.67,11.32,15.55,13.965,11.98
2017-07-27T05:30:00,14.775,7.305,8.72,9.5,12.935,13.51,10.99,12.475,8.49,6.81,6.95,9.175,12.23,11.15,16.415,17.185000000000002,13.665,11.33,15.535,13.975,11.975
2017-07-27T06:00:00,14.785,7.31,8.73,9.51,12.94,13.465,10.995,12.515,8.5,6.805,6.945,9.17,12.22,11.15,16.41,17.195,13.665,11.33,15.535,13.97,11.98
2017-07-27T06:30:00,14.76,7.314999999999999,8.735,9.52,12.94,13.49,10.97,12.475,8.495000000000001,6.81,6.95,9.165,12.155,11.16,16.41,17.205,13.66,11.325,15.55,13.96,11.975
2017-07-27T07:00:00,14.76,7.325,8.74,9.51,12.945,13.455,10.99,12.48,8.495000000000001,6.805,6.945,9.175,12.16,11.155,16.42,17.19,13.66,11.325,15.52,13.97,11.99
2017-07-27T07:30:00,14.76,7.325,8.735,9.52,12.945,13.48,10.99,12.465,8.495000000000001,6.81,6.945,9.165,12.135000000000002,11.165,16.415,17.189999999999998,13.66,11.32,15.585,13.965,11.97
2017-07-27T08:00:00,14.77,7.32,8.74,9.52,12.955,13.49,10.985,12.46,8.5,6.805,6.95,9.16,12.165,11.17,16.42,17.21,13.675,11.335,15.565,13.975,11.985
2017-07-27T08:30:00,14.77,7.34,8.745000000000001,9.515,12.965,13.5,10.985,12.465,8.485,6.805,6.945,9.17,12.29,11.16,16.42,17.205,13.66,11.33,15.575,13.955,11.975
2017-07-27T09:00:00,14.76,7.34,8.754999999999999,9.515,12.96,13.53,10.985,12.455,8.49,6.81,6.945,9.17,12.235,11.17,16.415,17.2,13.675,11.34,15.51,13.965,11.98
2017-07-27T09:30:00,14.755,7.34,8.76,9.525,12.97,13.47,10.985,12.47,8.49,6.805,6.94,9.165,12.2,11.16,16.415,17.200000000000006,13.65,11.325,15.525,13.96,11.985
2017-07-27T10:00:00,14.735,7.35,8.77,9.525,12.96,13.510000000000002,10.99,12.455,8.49,6.805,6.945,9.17,12.18,11.16,16.425,17.189999999999998,13.67,11.315,15.475,13.955,11.965
2017-07-27T10:30:00,14.74,7.345,8.77,9.535,12.97,13.515,10.985,12.48,8.495000000000001,6.805,6.95,9.175,12.235,11.16,16.415,17.21,13.66,11.33,15.565,13.97,11.975
2017-07-27T11:00:00,14.73,7.355,8.77,9.53,12.97,13.48,10.98,12.525,8.49,6.81,6.95,9.175,12.23,11.16,16.43,17.205,13.675,11.325,15.54,13.965,11.975
2017-07-27T11:30:00,14.715,7.35,8.774999999999999,9.545,12.97,13.495,10.985,12.48,8.49,6.805,6.9350000000000005,9.165,12.25,11.165,16.445,17.22,13.67,11.325,15.515,13.975,11.97
2017-07-27T12:00:00,14.72,7.355,8.77,9.545,12.975,13.55,10.99,12.42,8.49,6.805,6.9350000000000005,9.17,12.235,11.17,16.44,17.205,13.67,11.335,15.53,13.96,11.975
2017-07-27T12:30:00,14.71,7.345,8.765,9.545,12.985,13.48,10.99,12.465,8.485,6.805,6.95,9.165,12.12,11.16,16.425,17.215,13.67,11.325,15.575,13.97,11.98
2017-07-27T13:00:00,14.68,7.34,8.765,9.54,12.98,13.545,10.99,12.47,8.49,6.81,6.94,9.17,12.170000000000002,11.165,16.43,17.2,13.67,11.325,15.54,13.955,11.98
2017-07-27T13:30:00,14.675,7.34,8.754999999999999,9.54,12.985,13.515,10.99,12.46,8.485,6.81,6.94,9.165,12.23,11.17,16.435000000000002,17.205,13.675,11.32,15.51,13.965,11.975
2017-07-27T14:00:00,14.655,7.33,8.76,9.54,12.985,13.5,10.99,12.5,8.49,6.81,6.9350000000000005,9.16,12.065,11.155,16.43,17.22,13.655,11.315,15.54,13.965,11.975
2017-07-27T14:30:00,14.645,7.325,8.75,9.54,12.98,13.495,10.98,12.44,8.48,6.795,6.945,9.155,12.085,11.16,16.425,17.200000000000006,13.67,11.32,15.565,13.945,11.975
2017-07-27T15:00:00,14.635000000000002,7.32,8.76,9.54,12.99,13.5,10.985,12.49,8.48,6.81,6.94,9.16,12.115,11.16,16.415,17.215,13.67,11.325,15.54,13.95,11.975
2017-07-27T15:30:00,14.675,7.33,8.77,9.535,12.98,13.515,10.99,12.45,8.485,6.805,6.94,9.165,12.135000000000002,11.155,16.425,17.21,13.675,11.315,15.489999999999998,13.96,11.97
2017-07-27T16:00:00,17.575,7.38,8.78,9.54,12.99,13.505,10.98,12.445,8.49,6.81,6.93,9.165,12.19,11.165,16.43,17.21,13.675,11.325,15.56,13.95,11.965
2017-07-27T16:30:00,18.345,7.415,8.78,9.535,12.99,13.515,10.975,12.44,8.48,6.8,6.93,9.165,12.39,11.165,16.425,17.21,13.675,11.32,15.53,13.95,11.97
2017-07-27T17:00:00,18.46,7.4849999999999985,8.785,9.535,12.99,13.51,10.97,12.48,8.485,6.8,6.93,9.16,12.405,11.165,16.425,17.21,13.665,11.32,15.5,13.955,11.96
2017-07-27T17:30:00,18.450000000000006,7.58,8.79,9.545,12.995,13.5,10.985,12.48,8.48,6.805,6.93,9.16,12.42,11.16,16.43,17.215,13.665,11.31,15.53,13.96,11.96
2017-07-27T18:00:00,18.46,7.685,8.795,9.545,13.0,13.495,10.975,12.45,8.47,6.8,6.93,9.165,12.415,11.16,16.43,17.215,13.67,11.32,15.525,13.95,11.985
2017-07-27T18:30:00,18.44,7.785,8.8,9.55,13.005,13.485,10.985,12.465,8.48,6.81,6.93,9.16,12.425,11.165,16.435000000000002,17.22,13.665,11.32,15.535,13.96,11.98
2017-07-27T19:00:00,18.41,7.88,8.81,9.555,13.0,13.48,10.99,12.475,8.48,6.785,6.9350000000000005,9.16,12.42,11.155,16.43,17.21,13.67,11.32,15.53,13.955,11.98
2017-07-27T19:30:00,18.4,7.965,8.815000000000003,9.555,13.0,13.495,10.985,12.455,8.475000000000001,6.79,6.93,9.155,12.48,11.16,16.415,17.22,13.67,11.315,15.55,13.955,11.985
2017-07-27T20:00:00,18.335,8.035,8.815000000000003,9.555,13.015,13.495,10.985,12.48,8.475000000000001,6.79,6.925,9.145,12.435,11.165,16.43,17.215,13.655,11.325,15.575,13.96,12.0
2017-07-27T20:30:00,18.265,8.1,8.815000000000003,9.56,13.025,13.47,10.98,12.465,8.47,6.795,6.93,9.155,12.39,11.16,16.42,17.21,13.66,11.32,15.535,13.945,11.99
2017-07-27T21:00:00,18.2,8.165,8.83,9.565,13.015,13.54,11.0,12.435,8.48,6.8,6.925,9.15,12.395,11.145,16.435000000000002,17.22,13.655,11.32,15.53,13.955,11.985
2017-07-27T21:30:00,18.13,8.215,8.835,9.57,13.015,13.55,10.98,12.475,8.475000000000001,6.795,6.92,9.15,12.395,11.155,16.42,17.229999999999997,13.665,11.315,15.515,13.95,11.975
2017-07-27T22:00:00,18.085,8.26,8.84,9.58,13.025,13.52,10.98,12.425,8.475000000000001,6.81,6.92,9.15,12.41,11.16,16.42,17.22,13.65,11.325,15.52,13.95,11.99
2017-07-27T22:30:00,18.035,8.295,8.84,9.58,13.02,13.565,10.99,12.475,8.47,6.805,6.92,9.145,12.385000000000002,11.155,16.44,17.215,13.675,11.33,15.51,13.95,12.005
2017-07-27T23:00:00,17.995,8.33,8.855,9.58,13.025,13.5,10.99,12.485,8.48,6.8,6.925,9.16,12.38,11.145,16.425,17.22,13.655,11.32,15.535,13.955,12.01
2017-07-27T23:30:00,17.925,8.364999999999998,8.86,9.585,13.045,13.5,10.97,12.49,8.485,6.805,6.925,9.145,12.41,11.155,16.435000000000002,17.21,13.66,11.33,15.555,13.95,12.005
2017-07-28T00:00:00,17.89,8.395,8.86,9.585,13.04,13.55,10.98,12.46,8.47,6.795,6.925,9.16,12.375,11.15,16.439999999999998,17.22,13.65,11.325,15.55,13.945,12.015
2017-07-28T00:30:00,17.835,8.42,8.864999999999998,9.585,13.035,13.53,10.985,12.5,8.47,6.8,6.9350000000000005,9.16,12.39,11.155,16.435000000000002,17.205,13.67,11.315,15.545,13.955,12.025
2017-07-28T01:00:00,17.8,8.455,8.87,9.59,13.045,13.525,10.985,12.48,8.47,6.79,6.9350000000000005,9.15,12.385,11.15,16.43,17.215,13.67,11.325,15.535,13.955,12.01
2017-07-28T01:30:00,17.755000000000006,8.475000000000001,8.88,9.595,13.05,13.495,10.985,12.47,8.47,6.79,6.92,9.16,12.375,11.155,16.43,17.225,13.665,11.32,15.545,13.955,12.01
2017-07-28T02:00:00,17.725,8.5,8.895,9.605,13.045,13.56,10.985,12.495,8.475000000000001,6.795,6.93,9.145,12.38,11.145,16.435000000000002,17.22,13.655,11.32,15.51,13.95,11.995
2017-07-28T02:30:00,17.67,8.52,8.9,9.605,13.05,13.55,10.99,12.510000000000002,8.48,6.795,6.925,9.15,12.34,11.15,16.435000000000002,17.23,13.665,11.32,15.545,13.955,12.015
2017-07-28T03:00:00,17.655,8.54,8.905000000000003,9.61,13.06,13.51,10.975,12.51,8.475000000000001,6.8,6.93,9.15,12.375,11.155,16.425,17.225,13.655,11.315,15.535,13.955,11.985
2017-07-28T03:30:00,17.605,8.56,8.91,9.61,13.06,13.52,11.0,12.505,8.475000000000001,6.79,6.92,9.15,12.35,11.15,16.415,17.21,13.66,11.305,15.51,13.945,11.975
2017-07-28T04:00:00,17.564999999999998,8.58,8.93,9.61,13.07,13.53,10.985,12.45,8.475000000000001,6.79,6.92,9.145,12.345,11.15,16.425,17.215,13.645,11.31,15.48,13.955,11.97
2017-07-28T04:30:00,17.535,8.594999999999999,8.934999999999997,9.614999999999998,13.065,13.54,10.995,12.475,8.475000000000001,6.79,6.915,9.15,12.38,11.155,16.42,17.21,13.655,11.32,15.52,13.955,11.97
2017-07-28T05:00:00,17.485,8.614999999999998,8.945,9.62,13.065,13.53,10.99,12.5,8.47,6.79,6.92,9.15,12.31,11.15,16.425,17.215,13.655,11.315,15.575,13.945,11.985
2017-07-28T05:30:00,17.47,8.625,8.965,9.61,13.075,13.53,10.99,12.435,8.465,6.79,6.92,9.15,12.35,11.15,16.415,17.23,13.665,11.305,15.53,13.95,11.995
2017-07-28T06:00:00,17.435000000000002,8.645,8.98,9.63,13.075,13.53,10.99,12.455,8.465,6.795,6.915,9.145,12.35,11.15,16.425,17.22,13.66,11.3,15.53,13.955,11.99
2017-07-28T06:30:00,17.415,8.66,8.99,9.63,13.085,13.58,11.005,12.48,8.46,6.785,6.915,9.155,12.31,11.15,16.42,17.22,13.655,11.315,15.515,13.94,11.985
2017-07-28T07:00:00,17.375,8.665,9.01,9.635000000000002,13.09,13.545,10.99,12.495,8.47,6.79,6.915,9.145,12.305,11.155,16.424999999999994,17.22,13.65,11.31,15.515,13.955,11.985
2017-07-28T07:30:00,17.345,8.675,9.025,9.65,13.09,13.53,10.99,12.49,8.465,6.795,6.92,9.155,12.285,11.15,16.42,17.21,13.665,11.305,15.54,13.95,11.965
2017-07-28T08:00:00,17.32,8.695,9.035,9.635000000000002,13.095,13.59,10.98,12.47,8.465,6.79,6.915,9.15,12.27,11.145,16.425,17.225,13.66,11.315,15.56,13.955,11.955
2017-07-28T08:30:00,17.299999999999994,8.705,9.055,9.65,13.1,13.56,10.99,12.5,8.47,6.79,6.915,9.15,12.295,11.155,16.435000000000002,17.22,13.665,11.31,15.525,13.96,11.975
2017-07-28T09:00:00,17.259999999999998,8.71,9.055,9.645,13.095,13.575,10.985,12.495,8.465,6.79,6.92,9.145,12.3,11.165,16.425,17.21,13.665,11.305,15.495,13.955,11.98
2017-07-28T09:30:00,17.229999999999997,8.71,9.07,9.65,13.11,13.545,10.985,12.52,8.465,6.795,6.915,9.145,12.31,11.165,16.435000000000002,17.225,13.665,11.295,15.495,13.945,11.975
2017-07-28T10:00:00,17.18,8.715,9.075,9.645,13.1,13.58,10.995,12.48,8.47,6.795,6.91,9.14,12.28,11.165,16.435000000000002,17.22,13.665,11.305,15.51,13.94,11.955
2017-07-28T10:30:00,17.145,8.71,9.075,9.645,13.11,13.56,10.99,12.475,8.47,6.79,6.915,9.15,12.3,11.165,16.439999999999998,17.229999999999997,13.66,11.3,15.535,13.955,11.96
2017-07-28T11:00:00,17.09,8.71,9.07,9.635,13.1,13.56,10.99,12.465,8.47,6.78,6.92,9.145,12.255,11.16,16.43,17.225,13.67,11.315,15.525,13.94,11.955
2017-07-28T11:30:00,17.04,8.695,9.065,9.625,13.105,13.525,10.99,12.505,8.465,6.775,6.91,9.145,12.24,11.16,16.43,17.225,13.665,11.31,15.515,13.94,11.95
2017-07-28T12:00:00,17.0,8.695,9.07,9.614999999999998,13.095,13.53,10.98,12.435,8.46,6.785,6.915,9.145,12.255,11.15,16.415,17.205,13.66,11.31,15.54,13.955,11.95
2017-07-28T12:30:00,16.950000000000006,8.69,9.065,9.61,13.095,13.55,10.99,12.455,8.465,6.785,6.91,9.14,12.225,11.145,16.405,17.195,13.655,11.31,15.52,13.94,11.95
2017-07-28T13:00:00,16.9,8.68,9.055,9.595,13.085,13.555,10.99,12.44,8.465,6.78,6.92,9.145,12.195,11.145,16.395,17.200000000000006,13.655,11.3,15.565,13.935,11.94
2017-07-28T13:30:00,16.855,8.675,9.07,9.585,13.08,13.52,10.985,12.47,8.46,6.78,6.905,9.135000000000002,12.13,11.19,16.384999999999998,17.19,13.66,11.285,15.495,13.94,11.935
2017-07-28T14:00:00,16.81,8.665,9.06,9.585,13.075,13.54,10.98,12.44,8.47,6.78,6.91,9.14,12.155,11.22,16.4,17.17,13.65,11.29,15.54,13.935,11.955
2017-07-28T14:30:00,16.770000000000003,8.655000000000001,9.07,9.565,13.07,13.56,10.985,12.45,8.465,6.78,6.915,9.14,12.075,11.215,16.375,17.165,13.645,11.29,15.485,13.935,11.92
2017-07-28T15:00:00,16.725,8.66,9.065,9.54,13.065,13.5,10.98,12.45,8.465,6.7650000000000015,6.905,9.135000000000002,12.005,11.2,16.38,17.17,13.65,11.295,15.52,13.93,11.935
2017-07-28T15:30:00,16.67,8.65,9.075,9.545,13.06,13.52,10.975,12.48,8.455,6.77,6.905,9.145,11.95,11.18,16.405,17.16,13.635000000000002,11.295,15.475,13.935,11.935
2017-07-28T16:00:00,16.64,8.645,9.08,9.55,13.06,13.525,10.98,12.485,8.46,6.765,6.905,9.135000000000002,11.895,11.175,16.43,17.17,13.63,11.29,15.485,13.935,11.925
2017-07-28T16:30:00,16.605,8.65,9.085,9.53,13.055,13.495,10.975,12.475,8.455,6.775,6.91,9.13,11.864999999999998,11.17,16.42,17.145,13.625,11.28,15.5,13.92,11.93
2017-07-28T17:00:00,16.57,8.65,9.11,9.535,13.05,13.495,10.975,12.465,8.45,6.76,6.905,9.13,11.855,11.16,16.41,17.15,13.635000000000002,11.285,15.52,13.93,11.925
2017-07-28T17:30:00,16.535,8.635000000000002,9.125,9.535,13.05,13.49,10.965,12.46,8.46,6.77,6.905,9.135000000000002,11.955,11.17,16.43,17.14,13.635,11.295,15.48,13.935,11.93
2017-07-28T18:00:00,16.520000000000003,8.645,9.15,9.53,13.05,13.5,10.97,12.43,8.445,6.765,6.9,9.145,11.82,11.16,16.43,17.15,13.625,11.29,15.5,13.92,11.92
2017-07-28T18:30:00,16.479999999999997,8.655000000000001,9.18,9.54,13.045,13.5,10.975,12.435,8.455,6.765,6.905,9.12,11.845,11.17,16.42,17.165,13.635000000000002,11.285,15.485,13.925,11.935
2017-07-28T19:00:00,16.475,8.65,9.195,9.54,13.05,13.55,10.96,12.46,8.45,6.76,6.905,9.13,11.95,11.16,16.43,17.15,13.63,11.295,15.5,13.915,11.945
2017-07-28T19:30:00,16.44,8.65,9.215,9.545,13.05,13.545,10.97,12.47,8.455,6.755,6.905,9.135000000000002,11.895,11.155,16.415,17.145,13.62,11.295,15.505,13.92,11.925
2017-07-28T20:00:00,16.425,8.66,9.24,9.55,13.05,13.5,10.97,12.44,8.455,6.76,6.91,9.14,11.835,11.16,16.42,17.14,13.62,11.29,15.45,13.92,11.925
2017-07-28T20:30:00,16.415,8.665,9.26,9.565,13.05,13.5,10.98,12.49,8.445,6.77,6.9,9.13,11.82,11.16,16.4,17.14,13.625,11.29,15.425,13.925,11.93
2017-07-28T21:00:00,16.384999999999998,8.675,9.285,9.555,13.065,13.54,10.975,12.43,8.45,6.755,6.9,9.125,11.785,11.16,16.425,17.145,13.625,11.29,15.49,13.92,11.925
2017-07-28T21:30:00,16.375,8.66,9.315,9.57,13.055,13.52,10.985,12.420000000000002,8.45,6.765,6.9,9.13,11.8,11.16,16.41,17.14,13.614999999999998,11.29,15.465,13.92,11.935
2017-07-28T22:00:00,16.355,8.67,9.33,9.58,13.065,13.535,10.985,12.425,8.44,6.765,6.895,9.13,11.785,11.16,16.42,17.145,13.615,11.285,15.47,13.915,11.92
2017-07-28T22:30:00,16.325,8.67,9.35,9.585,13.065,13.49,10.975,12.49,8.45,6.76,6.895,9.125,11.82,11.15,16.415,17.14,13.63,11.285,15.48,13.91,11.935
2017-07-28T23:00:00,16.310000000000002,8.675,9.364999999999998,9.585,13.07,13.515,10.975,12.49,8.445,6.765,6.9,9.13,11.835,11.155,16.42,17.145,13.614999999999998,11.275,15.485,13.92,11.93
2017-07-28T23:30:00,16.3,8.68,9.39,9.585,13.075,13.54,10.97,12.45,8.45,6.76,6.895,9.13,11.89,11.16,16.42,17.155,13.63,11.295,15.475,13.91,11.935
2017-07-29T00:00:00,16.275,8.675,9.405,9.595,13.065,13.485,10.97,12.43,8.445,6.76,6.895,9.13,11.795,11.15,16.425,17.15,13.614999999999998,11.28,15.505,13.92,11.935
2017-07-29T00:30:00,16.27,8.67,9.425,9.595,13.07,13.505,10.985,12.445,8.445,6.755,6.885,9.125,11.795,11.15,16.43,17.145,13.62,11.295,15.46,13.915,11.94
2017-07-29T01:00:00,16.25,8.68,9.455,9.605,13.07,13.535,10.975,12.45,8.445,6.755,6.905,9.125,11.825,11.16,16.425,17.145,13.614999999999998,11.29,15.48,13.915,11.935
2017-07-29T01:30:00,16.225,8.675,9.475,9.61,13.085,13.52,10.97,12.435,8.45,6.755,6.89,9.125,11.795,11.15,16.42,17.145,13.614999999999998,11.29,15.48,13.92,11.925
2017-07-29T02:00:00,16.21,8.684999999999999,9.5,9.61,13.085,13.53,10.99,12.465,8.445,6.765,6.89,9.13,11.785,11.155,16.43,17.145,13.614999999999998,11.295,15.48,13.91,11.925
2017-07-29T02:30:00,16.19,8.68,9.51,9.62,13.09,13.51,10.97,12.455,8.44,6.765,6.895,9.12,11.745,11.15,16.43,17.145,13.614999999999998,11.29,15.49,13.915,11.93
2017-07-29T03:00:00,16.175,8.68,9.53,9.61,13.095,13.52,10.97,12.435,8.445,6.75,6.895,9.12,11.73,11.155,16.435,17.15,13.614999999999998,11.27,15.505,13.925,11.92
2017-07-29T03:30:00,16.16,8.68,9.545,9.63,13.095,13.505,10.97,12.48,8.445,6.745,6.9,9.12,11.715,11.145,16.39,17.134999999999998,13.61,11.275,15.44,13.92,11.915
2017-07-29T04:00:00,16.14,8.68,9.565,9.64,13.1,13.525,10.98,12.46,8.45,6.745,6.9,9.125,11.72,11.15,16.4,17.134999999999998,13.62,11.28,15.485,13.91,11.92
2017-07-29T04:30:00,16.134999999999998,8.684999999999999,9.585,9.63,13.105,13.54,10.985,12.44,8.434999999999999,6.755,6.895,9.114999999999998,11.75,11.155,16.4,17.15,13.61,11.285,15.505,13.905,11.915
2017-07-29T05:00:00,16.11,8.684999999999999,9.614999999999998,9.645,13.105,13.54,10.975,12.475,8.445,6.755,6.8900000000000015,9.12,11.735,11.15,16.405,17.15,13.61,11.285,15.485,13.92,11.93
2017-07-29T05:30:00,16.095,8.68,9.63,9.64,13.105,13.57,10.975,12.455,8.44,6.75,6.895,9.114999999999998,11.7,11.16,16.415,17.15,13.614999999999998,11.28,15.445,13.905,11.915
2017-07-29T06:00:00,16.09,8.675,9.645,9.65,13.11,13.535,10.975,12.465,8.434999999999999,6.75,6.89,9.12,11.69,11.15,16.395,17.14,13.614999999999998,11.275,15.485,13.905,11.92
2017-07-29T06:30:00,16.055,8.67,9.66,9.66,13.11,13.595,10.98,12.465,8.44,6.745,6.895,9.114999999999998,11.71,11.155,16.415,17.145,13.605,11.29,15.505,13.915,11.915
2017-07-29T07:00:00,16.04,8.675,9.675,9.655,13.114999999999998,13.545,10.97,12.445,8.44,6.755,6.89,9.125,11.68,11.155,16.4,17.14,13.614999999999998,11.285,15.475,13.915,11.92
2017-07-29T07:30:00,16.020000000000003,8.66,9.68,9.65,13.12,13.54,10.98,12.425,8.44,6.755,6.89,9.114999999999998,11.63,11.16,16.43,17.16,13.614999999999998,11.275,15.47,13.905,11.93
2017-07-29T08:00:00,15.995,8.65,9.68,9.645,13.114999999999998,13.575,10.97,12.45,8.44,6.76,6.885,9.114999999999998,11.61,11.15,16.415,17.155,13.62,11.28,15.495,13.92,11.915
2017-07-29T08:30:00,15.98,8.635000000000002,9.68,9.645,13.11,13.535,10.975,12.485,8.43,6.76,6.89,9.125,11.615,11.15,16.405,17.14,13.614999999999998,11.28,15.475,13.91,11.91
