Date,Sand_RWU_10,Sand_RWU_30,Sand_RWU_50,Sand_RWU_70,Sand_RWU_90,Sand_RWU_110,Sand_RWU_130,Sand_RWU_150,Sand_RWU_170,Sand_RWU_190,Sand_RWU_210,Sand_RWU_230,Slate_RWU_10,Slate_RWU_30,Slate_RWU_50,Slate_RWU_70,Slate_RWU_90,Slate_RWU_110,Slate_RWU_130,Slate_RWU_150,Slate_RWU_170
2017-08-05,0.10607843137254136,0.25827272727273076,0.2455725806451703,0.1972226720647825,0.25774509803920154,,0.012156862745086983,,0.020294117647051024,0.012254901960780273,0.0046078431372524875,0.0167647058823448,,0.117058823529403,0.382941176470581,0.47147058823527743,0.05823529411763673,0.048921568627436685,,0.014313725490186613,0.012584566596190783
2017-08-06,,,,,,,,,,,,,,0.13088235294116934,0.004047619047597095,0.39176470588233414,0.03872549019606275,0.01009803921567709,,0.01833333333332199,
2017-08-07,,,,,,,,,,,,,,0.13029411764705046,,0.3388235294117621,0.06950980392155515,0.020588235294111357,,,
2017-08-08,,,,,,,,,,,,,,,0.016285714285693587,,,,,,0.027249694749691855
2017-08-09,,,,,,,,,,,,,,0.5169999999999675,0.4836666666665934,,0.021841018884501295,0.002242862057087791,,0.006097351221173497,
2017-08-10,,,,,,,,,,,,,,,,,,0.013106295149622582,,,
2017-08-11,,,,,,,,,,,,,,,,,0.032475060199505634,0.0006501547987483036,,,0.03772990777339125
2017-08-12,,,,,,,,,,,,,,0.001523907808728353,,,,0.009731682146529863,,0.019668042655647255,0.04955665024630207
2017-08-13,,,,,,,,,,,,,0.28658582731336857,0.08137082903335546,0.09420818815330279,,0.040803233574118636,0.021553147574804754,,0.019255245958015976,0.0427382180942395
2017-08-14,,,,,,,,,,,,,,0.07839525283796611,0.06727586206895353,,,,,0.003980048159595739,0.015292962851100711
2017-08-15,,,,,,,,,,,,,0.019205366357056164,,,,,0.0027227382180790016,,,
2017-08-16,,,,,,,,,,,,,0.3522597402597434,,0.19741758241757879,,,0.012616099071196984,,,
2017-08-17,,,,,,,,,,,,,0.03188034188034017,0.03364637082901645,,,,,,0.0063914688682285,
2017-08-18,,,,,,,,,,,,,,,,,,,,,0.04380952380953751
2017-08-19,,,,,,,,,,,,,,,,0.31911936704503674,,,,,
2017-08-20,,,,,,,,,,,,,,0.1688458892328697,0.8464000687994151,1.1816683866528805,,0.01259889920878976,,0.000663914688667333,
2017-08-21,,,,,,,,,,,,,0.1333636363636419,0.24578947368419257,0.6276470588235128,0.6427072583419111,,,,,
2017-08-22,,,,,,,,,,,,,,0.18365789473685723,0.4217105263158132,0.4343157894737111,,0.010500000000016385,,,0.007736842105281028
2017-08-23,,,,,,,,,,,,,0.3054761904761687,0.06907142857143356,0.06944736842107702,0.20250000000002188,0.051809523809533076,0.010605263157904332,,,
2017-08-24,,,,,,,,,,,,,,,,0.05944736842107545,,,,,
2017-08-25,,,,,,,,,,,,,,0.060894736842122654,,0.0941025641025739,0.0454338235294145,,,0.033529411764705586,
2017-08-26,,,,,,,,,,,,,,,,0.05206488691137423,,0.022236842105275656,,,
2017-08-27,,,,,,,,,,,,,,0.05384072580645771,0.06197277119016675,0.012552631578969908,0.04010526315790841,0.026210526315804117,0.03200000000001779,,0.08702631578949038
2017-08-28,,,,,,,,,,,,,0.175521978021985,0.07134210526317375,,,,0.024000000000016897,,0.028963862224737014,
2017-08-29,,,,,,,,,,,,,,0.04060526315790902,,0.04460526315791924,,0.007842105263172527,0.010631578947389642,0.05627272727272725,
2017-08-30,,,,,,,,,,,,,,0.23296538461537608,,,,,0.02830886504800567,,
2017-08-31,,,,,,,,,,,,,,0.03552631578949317,0.1090463945727187,0.02726315789475464,,0.0074473684210705215,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,
2017-09-02,,,,,,,,,,,,,,0.4053897058823601,,,,0.03797368421054337,0.003131578947387581,0.0031052631579129297,0.005421052631596979
2017-09-03,,,,,,,,,,,,,,0.06405263157896357,0.12563157894739874,,0.026526315789487498,,0.004052631578968402,0.012605263157915658,0.009078947368438506
2017-09-04,,,,,,,,,,,,,,,,,,0.013236842105277091,,0.004052631578964849,0.038147233201582864
2017-09-05,,,,,,,,,,,,,,0.0020526315789588523,,0.10948120300753672,0.021195488721824418,0.013917293233095762,0.0009624060150557057,0.013116541353399569,
2017-09-06,,,,,,,,,,,,,0.07400865800866185,0.047012987012992724,0.08037500000000719,0.00918614718615629,,0.012147186147192457,,,
2017-09-07,,,,,,,,,,,,,0.030978354978360656,,,,,0.00951515151516169,,,
2017-09-08,,,,,,,,,,,,,,,,,,0.007904761904766744,,,
2017-09-09,,,,,,,,,,,,,,,,,,,,,
2017-09-10,,,,,,,,,,,,,,0.23290476190476816,0.24731168831169725,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,0.0030043290043355597,,,
2017-09-12,,,,,,,,,,,,,,,,,0.17554347826087202,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,0.008998556998564666,
2017-09-15,,,,,,,,,,,,,,,,,,0.017535353535359732,,,0.10581932367149349
2017-09-16,,,,,,,,,,,,,,,,,,,,0.0007388167388224787,
2017-09-17,,,,,,,,,,,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,,,0.19013533834587548,,,,,,,0.0010577827969235898
2017-09-19,,,,,,,,,,,,,0.3368906455863083,,,,,,,,0.05083003952570486
2017-09-20,,,,,,,,,,,,,,0.09519512195122459,,,0.12394598155468017,0.008267457180503257,,,
2017-09-21,,,,,,,,,,,,,0.20392857142860166,,,0.04428571428576333,0.11653162055336352,0.009384057971013604,,,
2017-09-22,,,,,,,,,,,,,,,0.24929512516468577,0.03568253968250801,0.15709815546772532,0.00902832674572096,,0.0020191040843275943,
2017-09-23,,,,,,,,,,,,,,,0.2581982872200399,,0.1302338603425639,0.010263504611332408,,0.009904479578398906,
2017-09-24,,,,,,,,,,,,,,,0.2285704874835517,0.4086198945981643,0.10395915678525114,0.00736824769433575,,0.00027997364954224224,
2017-09-25,,,,,,,,,,,,,,0.16133333333335287,0.24842885375495527,,,0.002315546772070576,,,
2017-09-26,,,,,,,,,,,,,,0.04827106227105915,0.2705467720685135,,,0.005675230566538403,,,
2017-09-27,,,,,,,,,,,,,,0.05854084321475561,0.20880764163373655,0.40792819499341704,0.09839215686275438,0.007476943346510723,,,
2017-09-28,,,,,,,,,,,,,,0.08940711462451567,0.18726284584980846,,,,,,
2017-09-29,,,,,,,,,,,,,0.40619047619051685,0.0825559947299066,0.20621212121212906,0.37536561264822765,0.0793382352941272,,,,
2017-09-30,,,,,,,,,,,,,,,,,,,,,
2017-10-01,,,,,,,,,,,,,,,,,,,,,0.059538866930180845
2017-10-02,,,,,,,,,,,,,,,,,,,,,
2017-10-03,,,,,,,,,,,,,,,,,,,,,
2017-10-04,,,,,,,,,,,,,0.029142995169063823,,0.068477467615363,0.019873429951676513,,,,,
2017-10-05,,,,,,,,,,,,,,,0.025213043478249375,,,,,,
2017-10-06,,,,,,,,,,,,,,0.0635083756822965,0.02797101449274564,0.037489177489192116,,,,,
2017-10-07,,,,,,,,,,,,,,0.03933208255158149,0.05978985507245582,0.06532188058504573,0.009165217391299052,,,,
2017-10-08,,,,,,,,,,,,,,0.07075897435896294,0.07471794871793236,,0.023712820512805877,0.012646153846143093,,0.009517948717938651,
2017-10-09,,,,,,,,,,,,,,0.026269841269865424,0.07251282051279873,,0.03654358974357308,,,0.009835897435882757,
2017-10-10,,,,,,,,,,,,,,0.05455555555556657,0.042285353535366,,0.010184615384606133,,,,
2017-10-11,,,,,,,,,,,,,,,,0.034411191377117234,0.01561025641023761,,,,
2017-10-12,,,,,,,,,,,,,,0.09487179487181052,0.12961025641023127,0.06934343434344115,0.046994871794858284,,,,
2017-10-13,,,,,,,,,,,,,,0.0762637362637264,0.007343589743573631,0.0360980392156911,,,,,
2017-10-14,,,,,,,,,,,,,,0.06671111111110761,0.048143589743570914,,0.01620512820512232,,,,0.018902564102553754
2017-10-15,,,,,,,,,,,,,,,0.03291282051280575,0.003169230769206166,0.014225641025632285,,,,0.00381538461537545
2017-10-16,,,,,,,,,,,,,,,0.040974358974342096,0.02999999999996561,0.012430769230750371,,,,
2017-10-17,,,,,,,,,,,,,,0.06912667043102516,0.06593073593074195,0.004921568627462847,,,,,
2017-10-18,,,,,,,,,,,,,,0.12196491228072048,0.030891168091180532,,0.02117492877493632,,,,
2017-10-19,,,,,,,,,,,,,,,0.06593504273505246,0.06952364672365619,0.008484330484332503,,,,
2017-10-20,,,,,,,,,,,,,,,0.0211829059829185,,,,,,
2017-10-21,,,,,,,,,,,,,,,,,,,,,
2017-10-22,,,,,,,,,,,,,,,0.339999999999975,,,0.02308376068376994,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,,,,0.09131271665751228,,,,,,0.02669059829059961
2017-10-26,,,,,,,,,,,,,,,,0.07660079051383661,,,,,
2017-10-27,,,,,,,,,,,,,,,0.01732668566001294,0.04856048166389826,,,,,
2017-10-28,,,,,,,,,,,,,0.18111111111108258,,0.010878442545113387,0.0037416904083507063,,,,,
2017-10-29,,,,,,,,,,,,,,0.005527065527058284,0.022649572649566352,,,5.698005697674091e-05,,0.011547958214624288,
2017-10-30,,,,,,,,,,,,,,,0.02655745489078498,,,,,,0.005056980056975746
2017-10-31,,,,,,,,,,,,,,0.09708863662422651,0.005294396961062375,0.04589613526569636,,,,,0.0018898385565044862
2017-11-01,,,,,,,,,,,,,,,0.012659069325735572,,,,,,
2017-11-02,,,,,,,,,,,,,,0.11757023277145606,,,,0.004022520689183295,,0.003999457332788836,0.005204178537510984
2017-11-03,,,,,,,,,,,,,,0.134707070707071,0.004800218938108003,,0.052210526315800365,,,,0.004203612479455998
2017-11-04,,,,,,,,,,,,,,0.12082101806239365,,,,0.0016529830322706829,,,0.01932129173506425
2017-11-05,,,,,,,,,,,,,,,,,,,,0.004121510673211759,
2017-11-06,,,,,,,,,,,,,,0.21851204351204956,,0.08952380952386463,,,,,
2017-11-07,,,,,,,,,,,,,,,,0.07218390804593966,,0.012203065134077207,0.014750957854376523,,0.008363437328938517
2017-11-08,,,,,,,,,,,,,,,,,,0.031384615384615344,,0.012482211275296251,
2017-11-09,,,,,,,,,,,,,0.1903585112205306,,0.4056911764706115,,,,,,0.0547865353037551
2017-11-10,,,,,,,,,,,,,,,,0.0873825944170683,,,,,
2017-11-11,,,,,,,,,,,,,,,0.4016349206349261,,,,,,
2017-11-12,,,,,,,,,,,,,,0.1760854700854786,,,,,,,
2017-11-13,,,,,,,,,,,,,,0.24047777777777668,,,,,,,0.019860426929374952
2017-11-14,,,,,,,,,,,,,,0.012728937728930134,,,,,0.0684683218016513,0.060898193760261066,
2017-11-15,,,,,,,,,,,,,,,,,,0.05169950738914686,,,
2017-11-16,,,,,,,,,,,,,,0.0035730706075405294,0.03541871921181894,,,,,,
2017-11-17,,,,,,,,,,,,,,0.05227568922307313,0.014216748768461684,,,0.0812038066987899,,,
2017-11-18,,,,,,,,,,,,,0.4845451559934233,,0.03640722495895332,,,,,,
2017-11-19,,,,,,,,,,,,,,,,,,,,,0.037579638752049505
2017-11-20,,,,,,,,,,,,,0.05023809523821754,,,,,0.03422167487683936,,,
2017-11-21,,,,,,,,,,,,,,,0.003175697865344773,0.04712820512821381,,,,,0.005602627257795589
2017-11-22,,,,,,,,,,,,,0.14576176909510252,,,,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,0.0034022988505704177
2017-11-24,,,,,,,,,,,,,,,,0.0574996608329883,,,,,
2017-11-25,,,,,,,,,,,,,0.010853540971432096,,,,,,,,0.007264367816084416
2017-11-26,,,,,,,,,,,,,,,,,,,,,
2017-11-27,,,,,,,,,,,,,0.14212589879255688,,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,
2017-11-29,,,,,,,,,,,,,,,0.035212121212140346,,,,,,
2017-11-30,,,,,,,,,,,,,,,0.09674879227054234,,,,,,
2017-12-01,,,,,,,,,,,,,,,,,0.030726239031004354,,,,
2017-12-02,,,,,,,,,,,,,,0.07816738816739388,,,0.020102335928793735,,,,
2017-12-03,,,,,,,,,,,,,0.04450154492644032,0.10490118577075336,,0.023161036494371956,0.0157787665306941,,,,
2017-12-04,,,,,,,,,,,,,,0.06920634920635749,,,,0.09342364532018976,,,
2017-12-05,,,,,,,,,,,,,,,,,,0.23506516290728108,,,
