TIMESTAMP,Sand_SF_inner,Sand_SF_mid,Sand_SF_outer,Slate_SF_inner,Slate_SF_mid,Slate_SF_outer
2017-10-04,0.0,0.0,0.0,10.450313105879477,5.235172145083455,-2.744064196981231
2017-10-05,0.0,0.0,0.0,3.781403870224048,0.0531137004012831,-3.997205149579071
2017-10-06,0.0,0.0,0.0,4.879623083349028,1.1917428941739208,-3.8693665309093883
2017-10-07,0.0,0.0,0.0,4.563275930341649,0.7795544295321185,-3.7899038274123775
2017-10-08,0.0,0.0,0.0,6.969402453679174,2.6187755432491664,-3.3214402865702946
2017-10-09,0.0,0.0,0.0,9.077653532118491,4.06804322816193,-3.028006196993171
2017-10-10,0.0,0.0,0.0,6.5578072527592495,2.528336137082262,-3.5409824220135997
2017-10-11,0.0,0.0,0.0,6.432804310321665,2.4235829744319655,-3.7962685592190053
2017-10-12,0.0,0.0,0.0,12.52428266503433,7.806347567919952,-2.212908360039624
2017-10-13,0.0,0.0,0.0,3.5825110335695953,-0.12150245933894215,-3.88844695524646
2017-10-14,0.0,0.0,0.0,8.588258410691164,3.9430410919258563,-3.478051044251795
2017-10-15,0.0,0.0,0.0,5.88622054731991,1.481575606939738,-4.320523832546082
2017-10-16,0.0,0.0,0.0,9.571459297265138,4.466597065312189,-2.7435453471906106
2017-10-17,0.0,0.0,0.0,7.09566190692433,2.2216816870275937,-3.856781654328164
2017-10-18,0.0,0.0,0.0,7.294587331007814,2.9623683160935768,-3.311833154242971
2017-10-19,0.0,0.0,0.0,5.454202739725857,1.445877649234681,-3.594919127285616
2017-10-20,0.0,0.0,0.0,4.2286305072634525,0.3505162174126335,-4.176659344076699
2017-10-21,0.0,0.0,0.0,1.3434076799716543,-2.197791193425012,-4.665395081776957
2017-10-22,0.0,0.0,0.0,0.6194464097112298,-2.5784974973995722,-4.607448626330167
2017-10-23,0.0,0.0,0.0,0.1706972961151684,-2.8745536907758074,-4.718555602314614
2017-10-24,0.0,0.0,0.0,-0.585699354279189,-3.622018088135933,-4.855325180584621
2017-10-25,0.0,0.0,0.0,0.7422752474229659,-1.8238116857148965,-4.4091838342756695
